@id,@lon,@lat,name:en,name,addr:country,addr:city:en,addr:street:en,opening_hours,phone,website
3724711085,20.9633055,42.0060772,Red'n'Black,Amaretta (Red&Black),,,,Mo-Su 07:00-23:30,,
3755532975,21.4127725,41.999411,Concept37,Концепт37,,,,,,
3826400441,20.8021988,41.1124655,,Mojito,,,,,,
3842653150,20.7407203,42.2093343,,Corner 2,,,,,,
3908954712,21.2977937,42.151594,,kafiteri,,,,,,
3908954729,21.2971155,42.1504048,,Art cafee,,,,,,
3908954730,21.2977915,42.150716,,Royal,,,,,,
3908954731,21.2975087,42.1506046,,Relax,,,,,,
3908954734,21.2953304,42.1497647,,Daci,,,,,,
4129575568,22.8397912,41.2618235,,Basaki,,,,,,
4129575570,22.8399988,41.2619171,,Da Iouz,,,,,,
4129575571,22.8400819,41.2619602,,Prestige,,,,,,
4161400696,22.5058453,41.886544,,Pancir Cafe,,,,,,
4183580089,21.6276146,41.9610488,,Cakes & Bakes,,,,24-Jul,,
4190199691,20.971694,42.0073312,,Maroon Bar,,,,,,
4194675503,22.5980654,40.9915835,,O Hristos,,,,,,
4196907314,22.6796385,42.2763909,,ABC,,,,,,
4198944089,21.3862677,42.004606,Ch2pter,Ch2pter,MK,,Ljubljanska,09:00-23:45; Fr-Sa 09:00-23:45,+389 75 490 155,http://www.caffetrend.mk/
4225448689,21.3990452,42.0151641,,Tonnis Bakeri,,,,,,
4228113090,20.6909594,42.1774933,,Pavin Caffe,,,,,,
4228828360,21.404147,42.0137478,Mezzo Coffee & Lounge,Coffeeshop Company lounge,,,,,,
4229063003,20.9079995,41.7939504,,Liquid,,,,,,
4233194691,21.3418406,42.0433297,,Makreshanki,,,,,,
4234144690,21.4168806,41.9984995,,Belier,,,,,,
4240294389,22.1938869,41.73738,,Vami Cafe 1,,,,,,
4247226994,21.3910392,42.0048738,,Juicy and Co,,,,,,
4247663989,20.9049674,41.8009922,,Dani,,,,,,
4256263790,20.7328602,42.2202236,,Kaisi coffee bar,,,,,,
4267660937,20.989483,42.0040789,,Aksaraj,,,,,,
4327921320,21.3981384,42.0033204,,Prikazna,,,,,,
4338183694,20.8840093,41.8299622,,Elfat,,,,,,
4338236490,20.8857573,41.8413949,,Nebi,,,,,,
4358045138,22.572406,40.9939798,,Playroom,,,,,,
4359833889,21.4454673,41.9911127,Cafe Jabolko,,,,,Mo-Su 06:00-22:00,,
4375519489,21.4448074,41.9728434,Get caffe,Гет Кафе,,,,Mo-Su 10:00-00:00,,
4391434190,22.5725767,40.9939061,,Jolie,,,,,,
4394721603,20.6605866,40.9021056,,Ledio,,,,,,
4411037105,21.3355792,41.0288234,Millennium Cafe,Millennium Cafe,,,,,,
4411037106,21.3357344,41.0285753,Iguchi Cafe Bar,Игучи,,,,,,
4411107891,21.3359033,41.0285254,In Cafe,Ин Кафе,,,,,,
4411125496,21.3359314,41.0284799,Portal 2 Cafe,Portal 2 Cafe,,,,,,
4426430783,21.0227132,42.2380165,,City Caffe,,,,,,
4430465597,20.9518032,42.0012645,Beko's Caffe,Беко Кафе,,,,Mo-Su 10:00-22:00,,
4433338390,20.7984934,41.116952,Cafe Luan,Çajtorja Luan,,,,,,
4452977291,20.6931359,42.0540884,,Pele,,,,,,
4470299291,21.0116539,41.0893491,Jazz Taverna,Таверна Џез,,,,,,
4484345091,22.5047905,41.140319,Barista,Бариста,,,,Mo-Su 09:00-01:00,,
4502456690,20.9268824,41.9405207,Cine 501,Cine 501,,,,,,
4502463689,20.9267987,41.9403239,Sharr 71,Sharr 71,,,,,,
4502488291,20.9277266,41.9427811,Mujo,Mujo,,,,,,
4511016243,21.2795514,42.0436939,BAMILA,БАМИЛА,,,,,,
4511995189,20.7383936,42.2099106,,Fellas Coffee,,,,,,
4516027391,21.4496023,41.9919726,Get Caffe,,,,,,,
4568492595,20.9103122,41.7926594,,Kaçamaku,,,,Mo-Su 10:00-01:00,,
4571573990,21.7686668,41.7098459,,Дома,,,,,,
4586018591,22.0113116,41.4358281,Lego,Лего,,,,,,
4596882781,21.3570392,42.3193245,,Liburna,,,,,,
4596887654,21.3572741,42.3187866,,Rio,,,,,,
4596890480,21.3570828,42.3192292,,Bar'on,,,,,,
4658223491,21.5137772,42.027601,Lav Fontana,Лав Фонтана,,,,,,
4668721462,20.7398002,42.2089492,,X-Bar,,,,,,
4668721463,20.7396877,42.2089549,,Corner,,,,,,
4692190473,20.6535473,42.0617861,,Valerie,,,,,,
4692355520,21.0324373,42.181662,,Fox,,,,,,
4699963590,22.0618717,40.9747703,,Vibe Cafe-Bar,,,,24-Jul,,https://m.facebook.com/Vibecoffeebar/
4724820290,20.9163058,41.923353,Passage,,,,,Mo-Su 05:30-00:00,,
4726508389,20.9622336,41.9940024,Check-in,,,,,Mo-Sa 08:00-22:00,,
4750359317,20.7434593,42.2167483,,Koha,,,,,,
4753448921,20.9713496,42.0075938,Garden,Garden,,,,,,
4753448923,20.959919,41.9916981,,M House,,,,,,
4753449021,20.9718414,42.0073693,Cavalli Club,Barcode,,,,Mo-Su 08:00-23:55,,
4753449022,20.9721424,42.0072505,Tantra,Tantra,,,,,,
4753449121,20.9602672,41.9913951,Ultra,Ultra,,,,,,
4818600528,20.7214211,42.2262724,,Troy Bytyçi,,,,,,
4818681702,20.7384876,42.2158197,,Street Cafe,,,,,,
4821155722,21.3561791,42.3190333,,TriBar,,,,Mo-Su 07:00-23:00,,
4910578221,20.9791319,42.0088358,Simple Cafe,Симпл Кафе,,,,,,
4915240921,20.9737785,42.0100645,Story Cafe,Стори Кафе,,,,,,
4915241021,20.9740134,42.0100196,Republic Cafe,Репаблик Кафе,,,,,,
4951201415,21.2927082,42.3239207,,Pinocchio,,,,,,
4952365521,20.7166653,42.207005,,lulebora,,,,,,
4975895821,20.7248532,42.1086709,,Imbiss,,,,Mo-Su 08:00-22:00,38344388980,
4986311121,21.453477,41.9885027,Happy,,,,,,,
4988000122,22.4648163,41.6341662,,Coffe House Downtown,,,,,,
5016841523,20.7261569,42.1078701,,Albini,,,,Mo-Su 06:00-00:00,,
5058440823,22.1959414,41.738556,Coffee Lab,Кофи Лаб,,,,Su-Th 08:00-00:00; Fr-Sa 08:00-01:00,,
5059862022,20.7404801,42.2098678,,Queen,,,,,,
5062450021,21.4378942,42.0131776,,Te Flladi,,,,Mo-Su 06:00-02:00,38978324244,
5074216521,22.0622593,40.9740225,Coup wine barΚύπρου,Coup,,,,,,
5110720231,21.4375923,42.0011325,Shisha,Shisha,,,,Mo-Su 10:00-22:00,,
5124642221,20.9798693,42.0087006,Bili Cafe,Били Кафе,,,,,,
5168953721,20.7303008,42.2192199,,Caffe Bar “Chill”,,,,,,
5176248987,21.4192046,41.9927714,Izzi,Изи,,,,,,
5208306940,20.7393081,42.2081675,,Kafja Jeme,,,,Mo-Su 09:00-01:00,,
5237654327,20.6630646,42.1962806,,Te Balia,,,,24-Jul,38344777494,
5284221296,21.4216953,42.0013652,,Laika,,,,,,
5328250421,20.736649,42.2155977,,Khave Madeni,,,,,,
5333583388,21.3991821,42.0034483,Giovani,Giovani,,,,,,
5351138591,20.6692024,40.9010543,,Bar Eleven,,,,,,
5375472803,20.6688011,40.9010786,,People,,,,,,
5375472804,20.6689798,40.9010717,,Fenix,,,,,,
5375472808,20.6687759,40.9009316,,Ambient per femije,,,,,,
5407742721,22.6382644,41.4372542,,BU Coffee to go,,,,,,
5434950056,20.6130027,42.0912408,,Bacevec,,,,Mo-Su 08:00-23:00,,
5481338321,20.5814844,42.3264164,,Sokol Godeni,,,,,,
5534803022,21.4218407,42.0023198,Cahawa,Кахава,,,,,,
5543688121,20.6685397,41.9443275,,poslastičara,,,,Mo-Su 07:00-23:00,,
5543740921,20.6693539,41.943672,,ambeltore,,,,Mo-Su 06:00-21:00,,
5557747021,21.2570769,42.2298329,,Lagoon Lounge Bar,,,,,,
5570347724,20.8909814,41.8649667,Coffee Bar “Bonton”,Kafe Bar “Bonton”,,,,,,
5599777921,20.6616321,40.8997168,,Bossi,,,,,,
5604182920,21.4253762,41.9986406,Vinyl,Mikel,,,,,,https://www.facebook.com/vinylmk/
5618221222,22.6383287,41.4403734,Concept Cafe,Conept Cafe,,,,,,
5657183421,20.7419436,42.2086908,,Konaku,,,,Mo-Su 08:00-23:00,,
5672631206,21.7279322,42.132763,,Rafaela,,,,,,
5690140438,21.4264143,41.9922468,,DejaVu,,,,,,
5690140660,21.4266738,41.9922273,,Istanbul,,,,,,
5713714222,21.3885778,42.0229571,,AvAv Dog Park,,,,,,
5755445995,21.553795,41.3460965,,The Summer Gallery House Pub,,,,08:00-01:00,38970208693,
5772884451,21.7128683,42.1331153,,Relax,,,,,,
5772884452,21.712736,42.1333648,,Donita,,,,,,
5775030453,21.4414844,41.9931868,O La La,,,,,,,
5776561353,21.5539772,41.3458302,Coffee House,,,,,,,
5790395954,20.9632819,41.5129092,Kvadrar,Kvadrat,,,,,,
5790395956,21.5548027,41.3462162,,Alfa1,,,,,,
5859233985,21.4341981,42.0128215,Kandy,Kandi,,,,Mo-Su 07:15-00:00,,
5863818383,20.9714342,42.0075662,,Irish Pub,,,,Mo-Su 09:00-01:00,,https://instagram.com/irishpubofficial
5865538987,21.55497,41.346541,Kafein,Кафеин,,,,,,
5887799285,20.9600276,41.5129834,,Romanse,,,,,,
5890717252,20.8071883,41.1073742,,Liquid,,,,,,
5917177985,20.5813418,42.3264099,,Te Shelqja,,,,Mo-Su 06:00-06:00  23:00-23:00,38349691617,
5954078185,20.6735202,40.900543,,Kafe Ani,,,,,,
5954130405,20.6637337,40.9016905,,Max Lloto,,,,,,
5954132794,20.6638061,40.9016906,,Eccobet,,,,,,
5954137810,20.6638356,40.9016905,,De Paris,,,,,,
5954142884,20.6643426,40.9016399,,Select,,,,,,
5954179240,20.6679466,40.9011463,,Bulevardi,,,,,,
5958915386,22.090258,41.4843216,Amaro,,,,,,,
5989011685,21.0343628,42.1827196,,Bucan,,,,Mo-Su 09:00-18:00,,
5999496386,21.7173139,42.1325071,,Julia,,,,,,
5999496486,21.6999903,42.1395687,,Mocha Caffe,,,,,,
6018277285,21.4242861,41.9987593,7 Grama Espresso Studio,,,,,,,
6018277485,21.4284228,41.9971825,Squeeze Me,Squeeze Me,,,,Mo-Su 09:00-21:00,,
6032865285,21.4361778,42.0002555,,k8,,,,Mo-Su 10:00-22:00,,
6054032912,21.428439,41.9970171,,Manda Coffee Bar,,,,Mo-Su 09:00-21:00,,
6054048726,21.4158769,42.0003534,,Paladin M,,,,,,
6054048730,21.4113199,41.9956401,,Woodstock,,,,,,
6089711779,21.3970638,42.0038026,,Led Zeppelin,,,,,,
6145381755,21.3994796,42.0030494,,Sugarland,,,,,,
6148371886,20.9723139,41.8366298,Kafiteria TETI,,,,,,,
6149826387,22.6481556,41.4327076,"Coffee To Go "" STORY """,Кафе за носење - Стори,,,,Mo-Su 08:00-00:00,38975313833,
6228007184,21.393778,42.004566,,Krem,,,,,,
6301237538,22.5474449,40.988495,,Memo,,,,,,
6307066053,21.423008,42.0012294,,fourplay,,,,,,
6309116385,20.7332296,42.2176442,,Qajtore Ardhmëria,,,,24-Jul,,
6323363585,22.4123703,41.9157236,Coffee Station,Кафе станица,,,,,,
6357926785,20.9059889,41.7926372,Cafe Club 97,Кафе Клуб 97,,,,,,
6374712571,21.4109206,42.0055109,,Joy Café & Bakery (Karposh),,,,,+389 2 307 6955,https://www.facebook.com/joycafeandbakery/
6431811131,20.7436168,42.2166479,,Medium,,,,,,
6451451785,21.4260361,41.9907255,,Coffee O'Clock,,,,,,
6532695790,20.9615869,42.0065846,,Saccaria,,,,,,
6553424136,22.2338614,41.4143541,,Queen Maria,,,,,,
6557302485,22.5722034,40.9952197,,Antik Cafe Bar,,,,Mo-Su 09:00-05:00,,
6577887485,21.4263142,41.9992458,Vegan365Kitchen,Веган365Кујна,,,,Mo-Fr 09:00-17:00,+389 75 585 255,https://vegan365kitchen.com/
6581571196,20.7963625,41.1117759,,Liquid,,,,,,
6582138585,20.7402881,42.2091849,Gatsby,,,,,,,
6658556783,21.5548403,41.3462335,,Amsterdam,,,,,,
6680280012,21.4368049,41.9994044,,Boomerang Shisha,,,,24-Jul,,
6777937586,20.7986778,41.1167343,,Çaytore Istanbul,,,,,,
6791450985,20.7370306,42.2110815,,Blu Coffee,,,,Mo-Sa 07:30-17:00,38349626567,
6802029812,21.4297354,41.9973064,,Home Brews,,,,Mo-Su 09:00-22:00,,
6804938782,20.7249814,42.216136,,Cioccolatitaliani,,,,,,
6814231792,21.4370091,41.9999671,,Urban,,,,24-Jul,,
6814246690,21.4364615,42.0003942,,Coffe Tearoom Lachi,,,,Mo-Sa 08:00-18:00,,
6814246723,21.4373153,41.999797,,Bomonti,,,,Mo-Su 10:00-22:00,,
6815434688,21.4225095,41.9967222,Toto Daily Bistro,Toto,,,,Mo-Sa 08:00-01:00,,
6815559888,21.4234973,41.9981835,,Shakespeare Cafe,,,,Mo-Su 08:00-00:00,,
6815925985,21.4223059,41.9974479,,Juicy&co,,,,,,
6815931391,21.4222629,42.0023667,,Majahh,,,,,,
6821158386,21.4385935,42.0030613,,Kairo,,,,Mo-Su 09:00-21:00,,
6821158388,21.4304151,41.9940274,,Stay you,,,,Mo-Su 08:00-22:00,,
6821158389,21.4300488,41.9924937,,JJ&S,,,,Mo-Su 09:00-21:00,,
6821158686,21.434633,41.9976507,,Mulliri,,,,Mo-Su 11:00-23:00,,
6821158695,21.430389,41.9939851,,MIG,,,,Mo-Su 09:00-21:00,,
6827032732,21.438158,42.0009497,,Gallery 7,,,,Mo-Su 09:00-21:00,,
6827074010,21.4402065,42.0027827,,Sultan Kejf,,,,,,
6831648815,20.8043172,41.113395,,Fabrique,,,,,,
6833103493,20.7998314,41.1163114,,Una caffe,,,,,,
6837771591,20.6717341,42.1794001,,Poslishti Cafe,,,,,,
6863614085,20.7373867,42.2143337,,Lori 2,,,,Mo-Su 06:00-01:00,38344373797,
6879115187,21.4147527,41.9906887,Drip Coffee (Specialty Coffee),,,,,Mo-Fr 07:30-18:00; Sa 09:00-15:00,,
6920295199,20.7428439,42.21052,,City Lounge,,,,,,
6920295203,20.7425983,42.2095565,,Quattro,,,,,,
6920295206,20.7410605,42.2091373,,Konak,,,,,,
6928108342,20.7407042,42.2100628,,Yes. Please,,,,,,
6967285685,21.4246771,41.9979406,Short bus,,,,,Mo-Th 09:00-00:00; Fr-Sa 09:00-01:00; Su 17:00-00:00,,
7006354219,20.5800242,42.3313888,,CAFFETERIA'EXPRESSO',,,,,,
7068083385,20.8986224,41.7950145,Cafe Irfan,Ирфан Кафе,,,,Mo-Su 05:00-00:00,,
7119714585,21.413452,42.0019011,Roosvelt,Рузвелт,,,,,,
7136758810,20.5774195,42.331628,"Caffeteria ""Morina""","Kafeteria ""Morina""",,,,Mo-Su 07:00-00:00,38344301241,
7139002050,21.543324,41.9941669,,Дени Интернационал,,,,,,
7373066578,22.2005392,41.7497668,,Timeout,,,,,,
7417774081,21.296336,42.1512742,,Olta,,,,,,
7630291285,21.220989,42.2717605,,Kafiteria Te Dardha,,,,Mo-Su 07:00-00:00,43978550,
7677251785,20.7239477,42.2163094,,Cafe du Passage,,,,,,
7677259885,20.7235257,42.21623,,Ponte lounge,,,,,,
7714773224,20.9544522,41.5079104,,Cafe City,,,,,,
7714773229,20.959545,41.5093546,,Harely Bar,,,,,,
7714773230,20.96099,41.5095992,,Checkin,,,,,,
7803599397,20.65599,40.9035839,,Llakmani,,,,,,
7806889866,20.974125,42.0079719,,Playcademy,,,,Mo-Su 08:00-23:00,,
7836016447,21.9403876,41.8644909,,Plaza Café,,,,,,
7836016448,21.9405999,41.8644634,,Fenix Caffe,,,,,,
7841139205,21.9382664,41.8651235,,Plan B,,,,,,
7875136670,20.8149299,42.1746132,,Adrijano,,,,,,
7881055785,20.7416351,42.2219057,Te Uki Coffe and more bypondy,"Coffe ""Doku te Uki""",,,,Mo-Su 06:30-21:30,,
7923029985,20.7425304,42.2184664,,Taverna Jonë,,,,Mo-Su 07:00-23:00,,
8016032986,21.7183287,42.1361939,Life coffee,LIFE coffee,,,,,,
8038054269,21.7185297,42.1298965,,Park Cafe,,,,,,
8121684194,21.4297974,41.9932519,,Cafe Barcelona,,,,Mo-Sa 08:00-18:00,,
8140186253,22.4105172,41.9174546,Magic,Меџик,,,,,,
8140186254,22.41051,41.9176467,Libero,Либеро,,,,,,
8140186255,22.4097224,41.9182427,City In,Сити Ин,,,,,,
8188528781,21.430208,41.9929511,,Joy Café & Bakery (Centar),,,,,,
8356737117,20.7366752,42.2110461,,Moni Cafe,,,,Mo-Su 07:00-20:00,38349626567,
8483553870,20.7442724,42.2170783,,Avenue Coffee,,,,24-Jul,,
8496716622,21.2703581,41.9843164,,Burektore Bleta - ES,,,,,,
8558505751,21.2931325,42.1490465,,Bambi,,,,,,
8558518876,21.2885706,42.1584158,,Alba Caffe,,,,Mo-Su 10:00-22:00,,
8558535371,21.2962134,42.151727,,BasFad,,,,,,
8798288357,20.7390324,42.2087568,,Daily coffee and more,,,,,,
8798666639,20.7332794,42.2169381,,Blackberry Sweets,,,,,,
8799341138,20.742612,42.2101461,,Dante,,,,,,
8799654397,20.7334196,42.2063857,,"Kafe ""Daja""",,,,,,
8799893934,20.7407478,42.2091499,,"Cafe ""Hemingway""",,,,,,
8799934577,20.7415362,42.2081585,,"Kafe ""No Name""",,,,,,
8799959265,20.7414497,42.2100897,,Best Coffee,,,,,,
8800267798,20.7417087,42.2087912,,Konaku,,,,,,
8800523835,20.7448042,42.2120387,,Mullini i Pintollit,,,,,,
8800755037,20.7427874,42.2164068,,"Kafe ""Missini""",,,,,,
8801055137,20.7449801,42.2133601,,"Qajtore ""Kipari""",,,,,,
8801058609,20.7444328,42.2128501,,Cajtore Nuridini,,,,,,
8801068742,20.7442437,42.2125159,,"Qajtore ""Ringo""",,,,,,
8801071560,20.7425186,42.2095174,,Lucky,,,,,,
8801072480,20.7426468,42.2102094,,Dante,,,,,,
8804900775,20.7250999,42.2165749,,Matisse,,,,,,
8810965391,20.7334446,42.210149,,Caffee,,,,,,
8857512566,21.296326,42.1501601,,Mani,,,,,,
8869546017,20.6359646,42.3201203,,ANA Coffee & Kitchen,,,,,,
8914478617,22.0193061,41.4346436,District,,,,,,,
8917369148,21.3332703,41.0311459,,Coffee shop,,,,Mo-Sa 09:00-22:00,,
9113100166,20.6389841,42.3168241,,Art Caffe +,,,,,,
9113100167,20.6386362,42.3168794,,Taverna e Krushës,,,,,,
9124938222,20.7299637,42.2093089,,Pavin,,,,,,
9124938232,20.7383515,42.2152094,,Seams,,,,,,
9124938234,20.7431404,42.2164114,,Le mont,,,,,,
9124938331,20.745223,42.2152262,,Gold,,,,,,
9124938337,20.7343793,42.2122901,,My time,,,,,,
9124938338,20.7349159,42.2123286,,Pavin,,,,,,
9124938819,20.7335978,42.2150985,,A2 coffee,,,,,,
9124938919,20.7376773,42.2068064,,Donn,,,,,,
9163117743,21.405925,41.998628,,Plato Coffee 2.0,,,,,,
9178548996,21.4118885,41.5311071,,Caffe Sadiku,,,,,,
9200216438,21.4245361,41.9949215,,Lafe,,,,,,
9200216443,21.4355656,42.0010222,,Coffee corner,,,,,,
