@id,@lon,@lat,name:en,name,addr:country,addr:city:en,addr:street:en,opening_hours,phone,website
3341289788,21.4298707,41.9927362,,Caffe Bar Dolce Vita,,Skopje,,Mo-Su 09:00-21:00,,
3341289790,21.4293734,41.9923772,,Corsso,,Skopje,,24-Jul,,
3506696093,21.3909265,42.0041936,Trend Food Bar,Trend Food Bar,,Skopje,,08:00-00:00; Fr-Sa 08:00-01:00,+389 70 306425,http://www.caffetrend.mk/
3660965814,21.334101,41.0273541,,Cocktail Bar - Uno Mars,,Bitola,,8:00 - 00:00,,
3663767991,21.415006,42.0038265,,The Gallery,,Skopje,,Mo-Th 07:30-24:00  Fr 07:30-01:00  Sa 08:00-01:00  Su 08:00-24:00,,
3663767992,21.4151255,42.0039722,,MonAmi,,Skopje,,,,
3663767995,21.4146731,42.0042809,,Cafe Bela,,Skopje,,09:00 - 00:00,,
3842653150,20.7407203,42.2093343,,Corner 2,,Skopje,,,,
3908954729,21.2971155,42.1504048,,Art cafee,,Skopje,,,,
3908954731,21.2975087,42.1506046,,Relax,,Struga,,,,
4190199691,20.971694,42.0073312,,Maroon Bar,,Skopje,,,,
4196907314,22.6796385,42.2763909,,ABC,,Skopje,,,,
4198944089,21.3862677,42.004606,Ch2pter,Ch2pter,MK,Skopje,Ljubljanska,09:00-23:45; Fr-Sa 09:00-23:45,+389 75 490 155,http://www.caffetrend.mk/
4228828360,21.404147,42.0137478,Mezzo Coffee & Lounge,Mezzo Coffee & Lounge,,Skopje,,,,
4229063003,20.9079995,41.7939504,,Liquid,,Ohrid,,,,
4234144690,21.4168806,41.9984995,,Belier,,Skopje,,,,
4247226994,21.3910392,42.0048738,,Juicy and Co,,Skopje,,,,
4247663989,20.9049674,41.8009922,,Dani,,Skopje,,,,
4327921320,21.3981384,42.0033204,,Prikazna,,Skopje,,,,
4375519489,21.4448074,41.9728434,Get caffe,Get caffe,,Skopje,,Mo-Su 10:00-00:00,,
4426430783,21.0227132,42.2380165,,City Caffe,,Skopje,,,,
4470299291,21.0116539,41.0893491,Jazz Taverna,Jazz Taverna,,Resen,,,,
4511995189,20.7383936,42.2099106,,Fellas Coffee,,Tetovo,,,,
4668721462,20.7398002,42.2089492,,X-Bar,,Gevgelija,,,,
4668721463,20.7396877,42.2089549,,Corner,,Skopje,,,,
4692355520,21.0324373,42.181662,,Fox,,Skopje,,,,
4699963590,22.0618717,40.9747703,,Vibe Cafe-Bar,,Tetovo,,24-Jul,,https://m.facebook.com/Vibecoffeebar/
4753448921,20.9713496,42.0075938,Garden,Garden,,Skopje,,,,
4753448923,20.959919,41.9916981,,M House,,Tetovo,,,,
4753449021,20.9718414,42.0073693,Cavalli Club,Barcode,,Prilep,,Mo-Su 08:00-23:55,,
4753449022,20.9721424,42.0072505,Tantra,Tantra,,Tetovo,,,,
4753449121,20.9602672,41.9913951,Ultra,Ultra,,Tetovo,,,,
4818681702,20.7384876,42.2158197,,Street Cafe,,Veles,,,,
4986311121,21.453477,41.9885027,Happy,Happy,,Skopje,,,,
5110720231,21.4375923,42.0011325,Shisha,Shisha,,Skopje,,Mo-Su 10:00-22:00,,
5333583388,21.3991821,42.0034483,Giovani,Giovani,,Skopje,,,,
5351138591,20.6692024,40.9010543,,Bar Eleven,,Skopje,,,,
5375472803,20.6688011,40.9010786,,People,,Gostivar,,,,
5375472804,20.6689798,40.9010717,,Fenix,,Sveti Nikole,,,,
5604182920,21.4253762,41.9986406,Mikel,Mikel,,Skopje,,,,https://www.facebook.com/vinylmk/
5618221222,22.6383287,41.4403734,Concept Cafe,Conept Cafe,,Skopje,,,,
5690140438,21.4264143,41.9922468,,DejaVu,,Skopje,,,,
5755445995,21.553795,41.3460965,,The Summer Gallery House Pub,,,,08:00-01:00,38970208693,
5776561353,21.5539772,41.3458302,Coffee House,Coffee House,,Skopje,,,,
5790395954,20.9632819,41.5129092,Kvadrar,Kvadrat,,Kichevo,,,,
5999496486,21.6999903,42.1395687,,Mocha Caffe,,Kumanovo,,,,
6018277285,21.4242861,41.9987593,7 Grama Espresso Studio,7 Grama Espresso Studio,,Skopje,,,,
6018277485,21.4284228,41.9971825,Squeeze Me,Squeeze Me,,Skopje,,Mo-Su 09:00-21:00,,
6032865285,21.4361778,42.0002555,,k8,,Skopje,,Mo-Su 10:00-22:00,,
6054032912,21.428439,41.9970171,,Manda Coffee Bar,,Skopje,,Mo-Su 09:00-21:00,,
6054048730,21.4113199,41.9956401,,Woodstock,,Skopje,,,,
6089711779,21.3970638,42.0038026,,Led Zeppelin,,Skopje,,,,
6145381755,21.3994796,42.0030494,,Sugarland,,Skopje,,,,
6228007184,21.393778,42.004566,,Krem,,Skopje,,,,
6307066053,21.423008,42.0012294,,fourplay,,Skopje,,,,
6451451785,21.4260361,41.9907255,,Coffee O'Clock,,Skopje,,,,
6532695790,20.9615869,42.0065846,,Saccaria,,Tetovo,,,,
6557302485,22.5722034,40.9952197,,Antik Cafe Bar,,Negotino,,Mo-Su 09:00-05:00,,
6658556783,21.5548403,41.3462335,,Amsterdam,,Gostivar,,,,
6791450985,20.7370306,42.2110815,,Blu Coffee,,Skopje,,Mo-Sa 07:30-17:00,38349626567,
6802029812,21.4297354,41.9973064,,Home Brews,,Skopje,,Mo-Su 09:00-22:00,,
6814246723,21.4373153,41.999797,,Bomonti,,Skopje,,Mo-Su 10:00-22:00,,
6815434688,21.4225095,41.9967222,Toto Daily Bistro,Toto,,Skopje,,Mo-Sa 08:00-01:00,,
6815559888,21.4234973,41.9981835,,Shakespeare Cafe,,Skopje,,Mo-Su 08:00-00:00,,
6815925985,21.4223059,41.9974479,,Juicy&co,,Skopje,,,,
6821158695,21.430389,41.9939851,,MIG,,Skopje,,Mo-Su 09:00-21:00,,
6827032732,21.438158,42.0009497,,Gallery 7,,Skopje,,Mo-Su 09:00-21:00,,
6879115187,21.4147527,41.9906887,Drip Coffee (Specialty Coffee),,,Skopje,,Mo-Fr 07:30-18:00; Sa 09:00-15:00,,
6920295199,20.7428439,42.21052,,City Lounge,,Skopje,,,,
6920295203,20.7425983,42.2095565,,Quattro,,Skopje,,,,
6920295206,20.7410605,42.2091373,,Konak,,Vinica,,,,
7119714585,21.413452,42.0019011,Roosvelt,Roosvelt,,Skopje,,,,
7373066578,22.2005392,41.7497668,,Timeout,,Gevgelija,,,,
7714773224,20.9544522,41.5079104,,Cafe City,,Probishtip,,,,
7714773229,20.959545,41.5093546,,Harley Bar,,Kichevo,,,,
7714773230,20.96099,41.5095992,,Checkin,,Kichevo,,,,
7806889866,20.974125,42.0079719,,Playcademy,,Tetovo,,Mo-Su 08:00-23:00,,
7836016448,21.9405999,41.8644634,,Fenix Caffe,,Sveti Nikole,,,,
7841139205,21.9382664,41.8651235,,Plan B,,Sveti Nikole,,,,
7875136670,20.8149299,42.1746132,,Adrijano,,Kumanovo,,,,
8016032986,21.7183287,42.1361939,Life coffee,LIFE coffee,,Kumanovo,,,,
8038054269,21.7185297,42.1298965,,Park Cafe,,Skopje,,,,
8121684194,21.4297974,41.9932519,,Cafe Barcelona,,Skopje,,Mo-Sa 08:00-18:00,,
8917369148,21.3332703,41.0311459,,Coffee shop,,Bitola,,Mo-Sa 09:00-22:00,,
